Station_ID,Community
1600.0,193
704.0,198
1592.0,54
2909.0,193
540.0,230
1829.0,230
2137.0,230
2395.0,230
2397.0,84
626.0,8
2843.0,193
2869.0,193
2605.0,193
2667.0,193
1034.0,193
872.0,72
638.0,12
1799.0,193
2367.0,172
1865.0,193
2041.0,193
2577.0,193
1184.0,84
2201.0,84
1612.0,84
1272.0,84
994.0,254
792.0,230
862.0,239
1124.0,168
850.0,254
852.0,254
908.0,254
2623.0,84
880.0,19
2913.0,168
2591.0,168
876.0,6
878.0,119
882.0,6
1070.0,168
1378.0,168
2695.0,230
2873.0,209
2065.0,230
3079.0,23
2509.0,209
1684.0,209
1418.0,218
2615.0,30
2587.0,230
2617.0,54
